imdbId,title,tags
tt0443331,milenge milenge,"drama romance kareenakapoor shahidkapoor aartichhabria delnaazirani satishkaushik hoping that destiny will re-unite them, a couple, on the verge of getting married, attempt to locate each other."
tt0443594,naina,"drama horror mystery urmilamatondkar anujsawhney malavikka amardeepjha shripalmorakhia the poet, ravi, haunted by the memory of his former lover naina is drowning his sorrows in alcohol when he meets jyoti"
tt0443708,page 3,drama konkonasensharma atulkulkarni sandhyamridul tarasharma madhurbhandarkar 'page 3' takes a behind-the-scenes look at the lifestyles of the a-list celebrities in metro cities. it explores the networking and the power play between the air-kissing
tt0444767,a sublime love story: barsaat,"romance bobbydeol bipashabasu priyankachopra gajendrachouhan suneeldarshan a village boy named badal, is attracted towards his classmate tina, who belongs to a rich family. however, her father disapproves of their relationship and gets him arrested under false charges."
tt0444769,blackmail,"action drama thriller ajaydevgn sunilshetty priyankachopra diamirza anildevgan london, 1929. frank webber, a very busy scotland yard detective, seems to be more interested in his work than in alice white, his girlfriend. feeling herself ignored, alice agrees to go out with an elegant and well-mannered artist who invites her to visit his fancy apartment."
tt0444781,deewane huye paagal,"comedy romance akshaykumar sunilshetty shahidkapoor rimisen vikrambhatt a man embarks on journey to find his love in dubai, only to learn she has different suitors and admirers."
tt0444820,fareb,"drama thriller shilpashetty manojbajpayee shamitashetty parmeetsethi deepaktijori the film opens with the murder of business magnate amit singhania (bakul thakker) who lives a wealthy lifestyle along with his wife, ria singhania (shamita shetty), in a spacious bungalow. he runs a company, spykar jeans. ria is asked to co-operates with the police, who suspect her for foul play as she is the sole proprietor of amit's business and wealth. the police also suspect amit's subordinate, siddharth sardesai (parmeet sethi), who may have killed amit, who was also having an affair with sonia sharma (sonia kapoor), who works for an ad agency run by diwakar. ria meets with aditya (manoj bajpai), who also works for the same ad agency, and is attracted to him, both get intimate, but aditya, who is married to neha (shilpa shetty), and has a school-going son,"
tt0444840,humko deewana kar gaye,"romance akshaykumar katrinakaif bipashabasu bhagyashree rajkanwar aditya, an engineer, travels to canada for training. there he meets jia, a beautiful woman from an influential family. fate keeps pushing the pair together, and even though both are already betrothed to others, adi and jia fall in love."
tt0444849,karam,"crime thriller johnabraham priyankachopra bharatdabholkar vishwajeetpradhan sanjayf.gupta a hitman quits the killing business when a hit goes right but at the same time produces unfortunate results. soon, he is forced to return in order to save his wife from the clutches of his boss who won't spare her unless some targets are executed within the limited time period."
tt0444874,main aisa hi hoon,musical drama ajaydevgn sushmitasen eshadeol anupamkher harrybaweja a mentally challenged man fights his former father-in-law for custody of his daughter.
tt0444913,tango charlie,"action drama war ajaydevgn bobbydeol sanjaydutt sunilshetty manishankar desperate for a fresh start at life after a tragedy on her watch, a suspended air traffic controller finds herself sucked into a world of financial fraud and manipulation when she throws in her lot with her secret lover."
tt0444915,tathastu,drama sanjaydutt ameeshapatel jayapradha gulshangrover anubhavsinha circumstances force a mill worker with a sick child to take the law into his own hands. it is only when he arms himself with a gun and storms into the hospital that people begin to notice his plight.
tt0445022,jurm,"thriller bobbydeol laradutta milindgunaji shaktikapoor vikrambhatt avinash malhotra (bobby deol) is married to sanjana (lara dutta). one night sanjana is murdered, and avinash is arrested for the murder of his wife."
tt0445056,sheesha,"drama romance thriller nehadhupia elidhmacqueen nijumavani naresngamseera ashutrikha businesswoman sia malhotra lives a wealthy lifestyle in bangkok, along with her twin, ria, who is deaf and dumb due to a neurological disorder. she meets with raj oberoi, and both fall in love. their endeavors to cure ria are all in vain. sia plans to travel to the united states to improve her business, and has no one to look after ria. so she decides to get married to raj so that he could move in with ria and look after her. raj agrees, and both obtain a marriage certificate from pattaya city hall, and sia departs for america. sia does not know that after her return she will be a suspect in the brutal killing of a female caucasian, diana, and will not be permitted to leave bangkok; and she will face further trauma and shock when she finds that her husband has been sexually molesting her handicapped sister."
tt0447235,kiss kis ko,"musical chaitanyabhosle sherrinverghese bhumikapuri aparnakumesh sharadsharan in the background of a lot interest being shown in music groups, a group of young indian men, calling themselves ""band of boys"", decide to perform publicly, to share their talents india-wide, as well as to make a career for themselves. they run into problems - it seems the public is only interested seeing a group of sexy young girls perform. this group must now compromise to include a young, sexy girl to be included in their band."
tt0447890,chaahat ek nasha...,"romance aryanvaid manishakoirala preetijhangiani sharads.kapoor jayprakash suryaprakash rashmi lives a wealthy lifestyle in india along with her widower dad, dr. sanjeev jaitly. she aspires to be a singer and dancer, and is encouraged by her friends and dad to take this up as a profession. she prepares her portfolio and approaches r.k. music co, which is run by rahul kapoor. rashmi is also an ardent fan of established singer/dancer, mallika arora, a client of rahul, and always sends her gifts and flowers on every possible occasion. when mallika fails to impress the public, rahul is advised to look for fresh talent, and he approaches rashmi, and together they release their first album which turns to be a major success. together they deliver many other hits and also fall in love with each other. sanjeev initially opposes their romance and eventual marriage as he feels that rahul and his celebrity lifestyle is not right for rashmi. he eventually gives in when rashmi insists on marrying rahul..."
tt0448121,sins,"drama romance vinodpande shineyahuja seemarahmani vinodpande two passionate lovers have a relationship that was doomed from the start. father williams, a catholic priest and young rosemary begin a seemingly innocent association, but the relationship quickly turns intensely physical."
